animals,unit,geo,month,year,population
,Thousand heads (animals),Slovakia,A4100,1993,: 
,Thousand heads (animals),Belgium,A4110K,1993,: 
,Thousand heads (animals),Bulgaria,A4110K,1993,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,1993,: 
,Thousand heads (animals),Hungary,A4110K,1993,: 
,Thousand heads (animals),Ireland,A4110K,1993,4718.40 
,Thousand heads (animals),Lithuania,A4110K,1993,: 
,Thousand heads (animals),Luxembourg,A4110K,1993,: 
,Thousand heads (animals),Latvia,A4110K,1993,: 
,Thousand heads (animals),Netherlands,A4110K,1993,: 
,Thousand heads (animals),Poland,A4110K,1993,779.21 
,Thousand heads (animals),Sweden,A4110K,1993,: 
,Thousand heads (animals),Slovenia,A4110K,1993,: 
,Thousand heads (animals),Belgium,A4110KC,1993,: 
,Thousand heads (animals),Bulgaria,A4110KC,1993,: 
,Thousand heads (animals),Hungary,A4110KC,1993,: 
,Thousand heads (animals),Latvia,A4110KC,1993,: 
,Thousand heads (animals),Netherlands,A4110KC,1993,: 
,Thousand heads (animals),Poland,A4110KC,1993,: 
,Thousand heads (animals),Sweden,A4110KC,1993,: 
,Thousand heads (animals),Slovenia,A4110KC,1993,: 
,Thousand heads (animals),Belgium,A4110KD,1993,: 
,Thousand heads (animals),Bulgaria,A4110KD,1993,: 
,Thousand heads (animals),Hungary,A4110KD,1993,: 
,Thousand heads (animals),Latvia,A4110KD,1993,: 
,Thousand heads (animals),Netherlands,A4110KD,1993,: 
,Thousand heads (animals),Poland,A4110KD,1993,: 
,Thousand heads (animals),Sweden,A4110KD,1993,: 
,Thousand heads (animals),Slovenia,A4110KD,1993,: 
,Thousand heads (animals),Belgium,A4120,1993,: 
,Thousand heads (animals),Bulgaria,A4120,1993,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,1993,: 
,Thousand heads (animals),Hungary,A4120,1993,: 
,Thousand heads (animals),Ireland,A4120,1993,3786.90 
,Thousand heads (animals),Lithuania,A4120,1993,: 
,Thousand heads (animals),Luxembourg,A4120,1993,: 
,Thousand heads (animals),Latvia,A4120,1993,: 
,Thousand heads (animals),Netherlands,A4120,1993,: 
,Thousand heads (animals),Poland,A4120,1993,: 
,Thousand heads (animals),Sweden,A4120,1993,: 
,Thousand heads (animals),Slovenia,A4120,1993,: 
,Thousand heads (animals),Albania,A4100,1993,: 
,Thousand heads (animals),Austria,A4100,1993,334.00 
,Thousand heads (animals),Bosnia and Herzegovina,A4100,1993,: 
,Thousand heads (animals),Belgium,A4100,1993,127.00 
,Thousand heads (animals),Bulgaria,A4100,1993,3763.00 
,Thousand heads (animals),Cyprus,A4100,1993,275.00 
,Thousand heads (animals),Czechia,A4100,1993,196.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,1993,2369.00 
,Thousand heads (animals),Denmark,A4100,1993,87.00 
,Thousand heads (animals),Estonia,A4100,1993,82.20 
,Thousand heads (animals),Greece,A4100,1993,10069.00 
,Thousand heads (animals),Spain,A4100,1993,23836.00 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4100,1993,98609.46 
,Thousand heads (animals),European Union - 25 countries (2004-2006),A4100,1993,: 
,Thousand heads (animals),European Union - 27 countries (2007-2013),A4100,1993,: 
,Thousand heads (animals),European Union - 27 countries (from 2020),A4100,1993,: 
,Thousand heads (animals),European Union - 28 countries (2013-2020),A4100,1993,: 
,Thousand heads (animals),Finland,A4100,1993,79.00 
,Thousand heads (animals),France,A4100,1993,10452.00 
,Thousand heads (animals),Croatia,A4100,1993,: 
,Thousand heads (animals),Hungary,A4100,1993,1253.00 
,Thousand heads (animals),Ireland,A4100,1993,5990.00 
,Thousand heads (animals),Iceland,A4100,1993,: 
,Thousand heads (animals),Italy,A4100,1993,10461.00 
,Thousand heads (animals),Lithuania,A4100,1993,45.00 
,Thousand heads (animals),Luxembourg,A4100,1993,7.00 
,Thousand heads (animals),Latvia,A4100,1993,114.00 
,Thousand heads (animals),Montenegro,A4100,1993,: 
,Thousand heads (animals),North Macedonia,A4100,1993,: 
,Thousand heads (animals),Malta,A4100,1993,: 
,Thousand heads (animals),Netherlands,A4100,1993,1300.00 
,Thousand heads (animals),Poland,A4100,1993,972.00 
,Thousand heads (animals),Portugal,A4100,1993,3345.00 
,Thousand heads (animals),Romania,A4100,1993,11499.00 
,Thousand heads (animals),Serbia,A4100,1993,: 
,Thousand heads (animals),Sweden,A4100,1993,471.00 
,Thousand heads (animals),Slovenia,A4100,1993,20.00 
,Thousand heads (animals),Slovakia,A4100,1993,411.00 
,Thousand heads (animals),Turkey,A4100,1993,: 
,Thousand heads (animals),United Kingdom,A4100,1993,29682.46 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4100,1993,: 
,Thousand heads (animals),Albania,A4110K,1993,: 
,Thousand heads (animals),Austria,A4110K,1993,203.00 
,Thousand heads (animals),Bosnia and Herzegovina,A4110K,1993,: 
,Thousand heads (animals),Belgium,A4110K,1993,91.00 
,Thousand heads (animals),Bulgaria,A4110K,1993,3219.00 
,Thousand heads (animals),Cyprus,A4110K,1993,: 
,Thousand heads (animals),Czechia,A4110K,1993,146.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,1993,1700.00 
,Thousand heads (animals),Denmark,A4110K,1993,85.00 
,Thousand heads (animals),Estonia,A4110K,1993,: 
,Thousand heads (animals),Greece,A4110K,1993,6744.00 
,Thousand heads (animals),Spain,A4110K,1993,18119.00 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4110K,1993,71400.27 
,Thousand heads (animals),Finland,A4110K,1993,58.00 
,Thousand heads (animals),France,A4110K,1993,7920.00 
,Thousand heads (animals),Croatia,A4110K,1993,: 
,Thousand heads (animals),Hungary,A4110K,1993,896.00 
,Thousand heads (animals),Ireland,A4110K,1993,4676.00 
,Thousand heads (animals),Iceland,A4110K,1993,: 
,Thousand heads (animals),Italy,A4110K,1993,7765.00 
,Thousand heads (animals),Lithuania,A4110K,1993,30.70 
,Thousand heads (animals),Luxembourg,A4110K,1993,5.00 
,Thousand heads (animals),Latvia,A4110K,1993,74.10 
,Thousand heads (animals),Montenegro,A4110K,1993,: 
,Thousand heads (animals),North Macedonia,A4110K,1993,: 
,Thousand heads (animals),Malta,A4110K,1993,: 
,Thousand heads (animals),Netherlands,A4110K,1993,970.00 
,Thousand heads (animals),Poland,A4110K,1993,642.00 
,Thousand heads (animals),Portugal,A4110K,1993,2263.00 
,Thousand heads (animals),Romania,A4110K,1993,8371.00 
,Thousand heads (animals),Serbia,A4110K,1993,: 
,Thousand heads (animals),Sweden,A4110K,1993,189.00 
,Thousand heads (animals),Slovenia,A4110K,1993,15.90 
,Thousand heads (animals),Slovakia,A4110K,1993,325.00 
,Thousand heads (animals),Turkey,A4110K,1993,: 
,Thousand heads (animals),United Kingdom,A4110K,1993,20612.27 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110K,1993,: 
,Thousand heads (animals),Albania,A4110KC,1993,: 
,Thousand heads (animals),Austria,A4110KC,1993,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KC,1993,: 
,Thousand heads (animals),Belgium,A4110KC,1993,12.00 
,Thousand heads (animals),Bulgaria,A4110KC,1993,2839.00 
,Thousand heads (animals),Cyprus,A4110KC,1993,: 
,Thousand heads (animals),Czechia,A4110KC,1993,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KC,1993,: 
,Thousand heads (animals),Greece,A4110KC,1993,: 
,Thousand heads (animals),Spain,A4110KC,1993,3533.00 
,Thousand heads (animals),Finland,A4110KC,1993,: 
,Thousand heads (animals),France,A4110KC,1993,1485.00 
,Thousand heads (animals),Croatia,A4110KC,1993,: 
,Thousand heads (animals),Hungary,A4110KC,1993,: 
,Thousand heads (animals),Ireland,A4110KC,1993,: 
,Thousand heads (animals),Iceland,A4110KC,1993,: 
,Thousand heads (animals),Italy,A4110KC,1993,: 
,Thousand heads (animals),Lithuania,A4110KC,1993,: 
,Thousand heads (animals),Luxembourg,A4110KC,1993,: 
,Thousand heads (animals),Latvia,A4110KC,1993,: 
,Thousand heads (animals),Montenegro,A4110KC,1993,: 
,Thousand heads (animals),North Macedonia,A4110KC,1993,: 
,Thousand heads (animals),Malta,A4110KC,1993,: 
,Thousand heads (animals),Netherlands,A4110KC,1993,: 
,Thousand heads (animals),Poland,A4110KC,1993,: 
,Thousand heads (animals),Portugal,A4110KC,1993,: 
,Thousand heads (animals),Romania,A4110KC,1993,: 
,Thousand heads (animals),Serbia,A4110KC,1993,: 
,Thousand heads (animals),Sweden,A4110KC,1993,: 
,Thousand heads (animals),Slovenia,A4110KC,1993,: 
,Thousand heads (animals),Slovakia,A4110KC,1993,: 
,Thousand heads (animals),Turkey,A4110KC,1993,: 
,Thousand heads (animals),United Kingdom,A4110KC,1993,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KC,1993,: 
,Thousand heads (animals),Albania,A4110KD,1993,: 
,Thousand heads (animals),Austria,A4110KD,1993,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KD,1993,: 
,Thousand heads (animals),Belgium,A4110KD,1993,80.00 
,Thousand heads (animals),Bulgaria,A4110KD,1993,: 
,Thousand heads (animals),Cyprus,A4110KD,1993,: 
,Thousand heads (animals),Czechia,A4110KD,1993,146.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KD,1993,: 
,Thousand heads (animals),Greece,A4110KD,1993,: 
,Thousand heads (animals),Spain,A4110KD,1993,14586.00 
,Thousand heads (animals),Finland,A4110KD,1993,: 
,Thousand heads (animals),France,A4110KD,1993,6435.00 
,Thousand heads (animals),Croatia,A4110KD,1993,: 
,Thousand heads (animals),Hungary,A4110KD,1993,: 
,Thousand heads (animals),Ireland,A4110KD,1993,: 
,Thousand heads (animals),Iceland,A4110KD,1993,: 
,Thousand heads (animals),Italy,A4110KD,1993,: 
,Thousand heads (animals),Lithuania,A4110KD,1993,: 
,Thousand heads (animals),Luxembourg,A4110KD,1993,: 
,Thousand heads (animals),Latvia,A4110KD,1993,74.10 
,Thousand heads (animals),Montenegro,A4110KD,1993,: 
,Thousand heads (animals),North Macedonia,A4110KD,1993,: 
,Thousand heads (animals),Malta,A4110KD,1993,: 
,Thousand heads (animals),Netherlands,A4110KD,1993,: 
,Thousand heads (animals),Poland,A4110KD,1993,: 
,Thousand heads (animals),Portugal,A4110KD,1993,: 
,Thousand heads (animals),Romania,A4110KD,1993,: 
,Thousand heads (animals),Serbia,A4110KD,1993,: 
,Thousand heads (animals),Sweden,A4110KD,1993,: 
,Thousand heads (animals),Slovenia,A4110KD,1993,: 
,Thousand heads (animals),Slovakia,A4110KD,1993,: 
,Thousand heads (animals),Turkey,A4110KD,1993,: 
,Thousand heads (animals),United Kingdom,A4110KD,1993,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KD,1993,: 
,Thousand heads (animals),Albania,A4120,1993,: 
,Thousand heads (animals),Austria,A4120,1993,131.00 
,Thousand heads (animals),Bosnia and Herzegovina,A4120,1993,: 
,Thousand heads (animals),Belgium,A4120,1993,36.00 
,Thousand heads (animals),Bulgaria,A4120,1993,: 
,Thousand heads (animals),Cyprus,A4120,1993,: 
,Thousand heads (animals),Czechia,A4120,1993,50.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,1993,668.00 
,Thousand heads (animals),Denmark,A4120,1993,2.00 
,Thousand heads (animals),Estonia,A4120,1993,: 
,Thousand heads (animals),Greece,A4120,1993,3325.00 
,Thousand heads (animals),Spain,A4120,1993,5717.00 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4120,1993,27208.19 
,Thousand heads (animals),Finland,A4120,1993,21.00 
,Thousand heads (animals),France,A4120,1993,2532.00 
,Thousand heads (animals),Croatia,A4120,1993,: 
,Thousand heads (animals),Hungary,A4120,1993,: 
,Thousand heads (animals),Ireland,A4120,1993,1314.00 
,Thousand heads (animals),Iceland,A4120,1993,: 
,Thousand heads (animals),Italy,A4120,1993,2696.00 
,Thousand heads (animals),Lithuania,A4120,1993,: 
,Thousand heads (animals),Luxembourg,A4120,1993,2.00 
,Thousand heads (animals),Latvia,A4120,1993,39.90 
,Thousand heads (animals),Montenegro,A4120,1993,: 
,Thousand heads (animals),North Macedonia,A4120,1993,: 
,Thousand heads (animals),Malta,A4120,1993,: 
,Thousand heads (animals),Netherlands,A4120,1993,330.00 
,Thousand heads (animals),Poland,A4120,1993,330.00 
,Thousand heads (animals),Portugal,A4120,1993,1082.00 
,Thousand heads (animals),Romania,A4120,1993,: 
,Thousand heads (animals),Serbia,A4120,1993,: 
,Thousand heads (animals),Sweden,A4120,1993,282.00 
,Thousand heads (animals),Slovenia,A4120,1993,: 
,Thousand heads (animals),Slovakia,A4120,1993,: 
,Thousand heads (animals),Turkey,A4120,1993,: 
,Thousand heads (animals),United Kingdom,A4120,1993,9070.19 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4120,1993,: 
,Thousand heads (animals),Belgium,A4100,1992,: 
,Thousand heads (animals),Bulgaria,A4100,1992,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,1992,: 
,Thousand heads (animals),Hungary,A4100,1992,: 
,Thousand heads (animals),Ireland,A4100,1992,8897.90 
,Thousand heads (animals),Lithuania,A4100,1992,: 
,Thousand heads (animals),Luxembourg,A4100,1992,: 
,Thousand heads (animals),Latvia,A4100,1992,: 
,Thousand heads (animals),Netherlands,A4100,1992,: 
,Thousand heads (animals),Poland,A4100,1992,: 
,Thousand heads (animals),Sweden,A4100,1992,: 
,Thousand heads (animals),Slovenia,A4100,1992,: 
,Thousand heads (animals),Slovakia,A4100,1992,: 
,Thousand heads (animals),Belgium,A4110K,1992,: 
,Thousand heads (animals),Bulgaria,A4110K,1992,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,1992,: 
,Thousand heads (animals),Hungary,A4110K,1992,: 
,Thousand heads (animals),Ireland,A4110K,1992,4744.80 
,Thousand heads (animals),Lithuania,A4110K,1992,: 
,Thousand heads (animals),Luxembourg,A4110K,1992,: 
,Thousand heads (animals),Latvia,A4110K,1992,: 
,Thousand heads (animals),Netherlands,A4110K,1992,: 
,Thousand heads (animals),Poland,A4110K,1992,1163.85 
,Thousand heads (animals),Sweden,A4110K,1992,: 
,Thousand heads (animals),Slovenia,A4110K,1992,: 
,Thousand heads (animals),Belgium,A4110KC,1992,: 
,Thousand heads (animals),Bulgaria,A4110KC,1992,: 
,Thousand heads (animals),Hungary,A4110KC,1992,: 
,Thousand heads (animals),Latvia,A4110KC,1992,: 
,Thousand heads (animals),Netherlands,A4110KC,1992,: 
,Thousand heads (animals),Poland,A4110KC,1992,: 
,Thousand heads (animals),Sweden,A4110KC,1992,: 
,Thousand heads (animals),Slovenia,A4110KC,1992,: 
,Thousand heads (animals),Belgium,A4110KD,1992,: 
,Thousand heads (animals),Bulgaria,A4110KD,1992,: 
,Thousand heads (animals),Hungary,A4110KD,1992,: 
,Thousand heads (animals),Latvia,A4110KD,1992,: 
,Thousand heads (animals),Netherlands,A4110KD,1992,: 
,Thousand heads (animals),Poland,A4110KD,1992,: 
,Thousand heads (animals),Sweden,A4110KD,1992,: 
,Thousand heads (animals),Slovenia,A4110KD,1992,: 
,Thousand heads (animals),Belgium,A4120,1992,: 
,Thousand heads (animals),Bulgaria,A4120,1992,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,1992,: 
,Thousand heads (animals),Hungary,A4120,1992,: 
,Thousand heads (animals),Ireland,A4120,1992,4030.10 
,Thousand heads (animals),Lithuania,A4120,1992,: 
,Thousand heads (animals),Luxembourg,A4120,1992,: 
,Thousand heads (animals),Latvia,A4120,1992,: 
,Thousand heads (animals),Netherlands,A4120,1992,: 
,Thousand heads (animals),Poland,A4120,1992,: 
,Thousand heads (animals),Sweden,A4120,1992,: 
,Thousand heads (animals),Slovenia,A4120,1992,: 
,Thousand heads (animals),Albania,A4100,1992,: 
,Thousand heads (animals),Austria,A4100,1992,312.00 
,Thousand heads (animals),Bosnia and Herzegovina,A4100,1992,: 
,Thousand heads (animals),Belgium,A4100,1992,128.10 
,Thousand heads (animals),Bulgaria,A4100,1992,4814.00 
,Thousand heads (animals),Cyprus,A4100,1992,285.00 
,Thousand heads (animals),Czechia,A4100,1992,254.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,1992,2386.00 
,Thousand heads (animals),Denmark,A4100,1992,102.00 
,Thousand heads (animals),Estonia,A4100,1992,123.10 
,Thousand heads (animals),Greece,A4100,1992,10108.00 
,Thousand heads (animals),Spain,A4100,1992,24574.00 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4100,1992,99912.93 
,Thousand heads (animals),European Union - 25 countries (2004-2006),A4100,1992,: 
,Thousand heads (animals),European Union - 27 countries (2007-2013),A4100,1992,: 
,Thousand heads (animals),European Union - 27 countries (from 2020),A4100,1992,: 
,Thousand heads (animals),European Union - 28 countries (2013-2020),A4100,1992,: 
,Thousand heads (animals),Finland,A4100,1992,61.70 
,Thousand heads (animals),France,A4100,1992,10380.00 
,Thousand heads (animals),Croatia,A4100,1992,: 
,Thousand heads (animals),Hungary,A4100,1992,1752.00 
,Thousand heads (animals),Ireland,A4100,1992,6125.00 
,Thousand heads (animals),Iceland,A4100,1992,: 
,Thousand heads (animals),Italy,A4100,1992,10439.00 
,Thousand heads (animals),Lithuania,A4100,1992,51.70 
,Thousand heads (animals),Luxembourg,A4100,1992,7.00 
,Thousand heads (animals),Latvia,A4100,1992,164.70 
,Thousand heads (animals),Montenegro,A4100,1992,: 
,Thousand heads (animals),North Macedonia,A4100,1992,: 
,Thousand heads (animals),Malta,A4100,1992,: 
,Thousand heads (animals),Netherlands,A4100,1992,1630.00 
,Thousand heads (animals),Poland,A4100,1992,1494.00 
,Thousand heads (animals),Portugal,A4100,1992,3359.00 
,Thousand heads (animals),Romania,A4100,1992,12079.00 
,Thousand heads (animals),Serbia,A4100,1992,: 
,Thousand heads (animals),Sweden,A4100,1992,447.00 
,Thousand heads (animals),Slovenia,A4100,1992,21.00 
,Thousand heads (animals),Slovakia,A4100,1992,467.00 
,Thousand heads (animals),Turkey,A4100,1992,: 
,Thousand heads (animals),United Kingdom,A4100,1992,29854.13 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4100,1992,: 
,Thousand heads (animals),Albania,A4110K,1992,: 
,Thousand heads (animals),Austria,A4110K,1992,180.00 
,Thousand heads (animals),Bosnia and Herzegovina,A4110K,1992,: 
,Thousand heads (animals),Belgium,A4110K,1992,93.92 
,Thousand heads (animals),Bulgaria,A4110K,1992,3984.00 
,Thousand heads (animals),Cyprus,A4110K,1992,: 
,Thousand heads (animals),Czechia,A4110K,1992,194.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,1992,1691.00 
,Thousand heads (animals),Denmark,A4110K,1992,95.00 
,Thousand heads (animals),Estonia,A4110K,1992,: 
,Thousand heads (animals),Greece,A4110K,1992,6723.00 
,Thousand heads (animals),Spain,A4110K,1992,18304.00 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4110K,1992,71972.65 
,Thousand heads (animals),Finland,A4110K,1992,48.50 
,Thousand heads (animals),France,A4110K,1992,7733.00 
,Thousand heads (animals),Croatia,A4110K,1992,: 
,Thousand heads (animals),Hungary,A4110K,1992,1340.00 
,Thousand heads (animals),Ireland,A4110K,1992,4806.00 
,Thousand heads (animals),Iceland,A4110K,1992,: 
,Thousand heads (animals),Italy,A4110K,1992,7691.00 
